trial,epoch,winRate,tieRate,lossRate,Defend,Defensive invade, Evasive invade, Hunt
42,16,0.275,0.7,0.025,0.0,0.0,0.0,1.0
42,18,0.325,0.65,0.025,0.0,0.0,0.0,1.0
42,20,0.225,0.725,0.05,0.0,0.0,0.0,1.0
42,22,0.225,0.775,0.0,0.0,0.0,0.0,1.0
42,24,0.25,0.725,0.025,0.0,0.0,0.0,1.0
42,26,0.225,0.75,0.025,0.0,0.0,0.0,1.0
43,0,0.1,0.0,0.9,0.0,0.0,1.0,0.0
43,2,0.0,0.975,0.025,1.0,0.0,0.0,0.0
43,4,0.0,0.85,0.15,1.0,0.0,0.0,0.0
43,6,0.225,0.775,0.0,2.876042565429968E-4,0.0,0.0,0.999712395743457
43,8,0.0,0.675,0.325,1.0,0.0,0.0,0.0
43,10,0.1,0.6,0.3,3.3523298692591353E-4,0.0,0.0,0.999664767013074
43,12,0.075,0.65,0.275,0.0,0.0,0.0,1.0
43,14,0.175,0.6,0.225,0.0,0.0,0.0,1.0
43,16,0.1,0.5,0.4,0.0,0.0,0.0,1.0
43,18,0.0,0.675,0.325,1.0,0.0,0.0,0.0
43,20,0.125,0.675,0.2,0.0,0.0,0.0,1.0
43,22,0.15,0.65,0.2,0.0,0.0,0.0,1.0
43,24,0.175,0.475,0.35,0.0,0.0,0.0,1.0
43,26,0.15,0.6,0.25,0.0,0.0,0.0,1.0
44,0,0.15,0.0,0.85,0.0,0.0,1.0,0.0
44,2,0.0,0.925,0.075,1.0,0.0,0.0,0.0
44,4,0.275,0.725,0.0,0.0,0.0,0.0,1.0
44,6,0.225,0.725,0.05,8.990110878034162E-4,0.0,0.0,0.9991009889121966
44,8,0.25,0.725,0.025,2.9291154071470416E-4,0.0,0.0,0.9997070884592852
44,10,0.225,0.75,0.025,0.0,5.629045876723895E-4,0.0,0.9994370954123276
44,12,0.3,0.625,0.075,0.0,6.220839813374805E-4,0.0,0.9993779160186625
44,14,0.225,0.75,0.025,0.0,2.9086678301337986E-4,0.0,0.9997091332169866
44,16,0.225,0.775,0.0,0.0,5.841121495327102E-4,0.0,0.9994158878504673
44,18,0.225,0.775,0.0,0.0,8.441193021947102E-4,0.0,0.9991558806978053
44,20,0.175,0.825,0.0,0.0,5.69313976658127E-4,0.0,0.9994306860233418
44,22,0.2,0.75,0.05,0.0,5.78368999421631E-4,0.0,0.9994216310005783
44,24,0.175,0.8,0.025,0.0,8.419870895312938E-4,0.0,0.9991580129104687
44,26,0.275,0.7,0.025,0.0,0.001215066828675577,0.0,0.9987849331713244
45,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
45,2,0.175,0.775,0.05,0.0,0.0,0.0,1.0
45,4,0.125,0.0,0.875,0.0,0.0,1.0,0.0
45,6,0.0,0.875,0.125,1.0,0.0,0.0,0.0
45,8,0.05,0.65,0.3,0.0,0.0,0.0,1.0
45,10,0.0,0.725,0.275,1.0,0.0,0.0,0.0
45,12,0.1,0.625,0.275,6.600660066006601E-4,0.0,0.0,0.9993399339933994
45,14,0.0,0.725,0.275,1.0,0.0,0.0,0.0
45,16,0.35,0.0,0.65,0.0,1.0,0.0,0.0
45,18,0.15,0.85,0.0,2.808199943836001E-4,0.0,0.0,0.9997191800056164
45,20,0.0,0.9,0.1,1.0,0.0,0.0,0.0
