trial,epoch,winRate,tieRate,lossRate,Defend,Defensive invade, Evasive invade, Hunt
27,22,0.225,0.775,0.0,0.0,0.0,0.0,1.0
27,24,0.175,0.8,0.025,0.0,0.0,0.0,1.0
27,26,0.2,0.775,0.025,0.0,0.0,0.0,1.0
28,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
28,2,0.1,0.0,0.9,0.0,0.0,1.0,0.0
28,4,0.225,0.7,0.075,0.0,0.0,0.0,1.0
28,6,0.225,0.775,0.0,0.0,0.0,0.0,1.0
28,8,0.225,0.0,0.775,0.0,1.0,0.0,0.0
28,10,0.35,0.0,0.65,0.0,1.0,0.0,0.0
28,12,0.225,0.725,0.05,0.0,0.0,0.0,1.0
28,14,0.25,0.0,0.75,0.0,1.0,0.0,0.0
28,16,0.2,0.8,0.0,0.0,8.43644544431946E-4,0.0,0.999156355455568
28,18,0.15,0.85,0.0,0.0,8.46262341325811E-4,0.0,0.9991537376586742
28,20,0.15,0.825,0.025,0.0,5.691519635742744E-4,0.0,0.9994308480364257
28,22,0.325,0.675,0.0,0.0,9.115770282588879E-4,0.0,0.9990884229717412
28,24,0.225,0.75,0.025,0.0,8.55431993156544E-4,0.0,0.9991445680068435
28,26,0.175,0.825,0.0,0.0,5.72737686139748E-4,0.0,0.9994272623138603
29,0,0.25,0.75,0.0,0.0,0.0,0.0,1.0
29,2,0.175,0.0,0.825,0.0,0.0,1.0,0.0
29,4,0.2,0.775,0.025,0.0,0.0011695906432748538,0.0,0.9988304093567252
29,6,0.275,0.725,0.0,0.0,0.0,0.0,1.0
29,8,0.225,0.775,0.0,5.616399887672002E-4,0.0,0.0,0.9994383600112328
29,10,0.325,0.675,0.0,0.0,0.0,0.0,1.0
29,12,0.35,0.625,0.025,0.0,0.0,0.0,1.0
29,14,0.3,0.65,0.05,0.0,0.0,0.0,1.0
29,16,0.15,0.825,0.025,0.0,0.0,0.0,1.0
29,18,0.2,0.8,0.0,0.0,0.0,0.0,1.0
29,20,0.275,0.7,0.025,0.0,0.0,0.0,1.0
29,22,0.225,0.775,0.0,0.0,0.0,0.0,1.0
29,24,0.075,0.825,0.1,0.0,0.0,0.0,1.0
29,26,0.175,0.8,0.025,0.0,0.0,0.0,1.0
30,0,0.125,0.0,0.875,0.0,0.0,1.0,0.0
