trial,epoch,winRate,tieRate,lossRate,Defend,Defensive invade, Evasive invade, Hunt
9,10,0.325,0.575,0.1,0.0,0.0,0.0,1.0
9,12,0.275,0.625,0.1,0.0,0.0,0.0,1.0
9,14,0.35,0.6,0.05,0.0,0.0,0.0,1.0
9,16,0.275,0.5,0.225,0.0,0.0,0.0,1.0
9,18,0.275,0.625,0.1,0.0,0.0,0.0,1.0
9,20,0.4,0.575,0.025,0.0,0.0,0.0,1.0
9,22,0.3,0.625,0.075,0.0,0.0,0.0,1.0
9,24,0.175,0.75,0.075,0.0,0.0,0.0,1.0
9,26,0.2,0.75,0.05,0.0,0.0,0.0,1.0
10,0,0.25,0.0,0.75,0.0,1.0,0.0,0.0
10,2,0.0,0.775,0.225,1.0,0.0,0.0,0.0
10,4,0.3,0.675,0.025,0.0,0.0,0.0,1.0
10,6,0.3,0.6,0.1,0.0,0.0,0.0,1.0
10,8,0.375,0.0,0.625,0.0,1.0,0.0,0.0
10,10,0.3,0.575,0.125,0.0,0.0,0.0,1.0
10,12,0.225,0.0,0.775,0.0,0.0,1.0,0.0
10,14,0.3,0.0,0.7,0.0,0.0,1.0,0.0
10,16,0.2,0.725,0.075,0.0,3.096934035305048E-4,0.0,0.9996903065964695
10,18,0.275,0.625,0.1,0.0,0.0,0.0,1.0
10,20,0.175,0.725,0.1,0.0,0.0,3.078817733990148E-4,0.999692118226601
10,22,0.375,0.575,0.05,0.0,0.0,3.2615786040443573E-4,0.9996738421395955
10,24,0.225,0.725,0.05,0.0,0.0,6.371455877668047E-4,0.9993628544122332
10,26,0.25,0.675,0.075,0.0,0.0,0.0,1.0
11,0,0.0,0.825,0.175,1.0,0.0,0.0,0.0
11,2,0.325,0.55,0.125,0.0,0.0,0.0,1.0
11,4,0.325,0.0,0.675,0.0,1.0,0.0,0.0
11,6,0.475,0.0,0.525,0.0,1.0,0.0,0.0
11,8,0.45,0.0,0.55,0.0,1.0,0.0,0.0
11,10,0.3,0.55,0.15,0.0,0.0,0.0,1.0
11,12,0.3,0.65,0.05,0.0,0.0,0.0,1.0
11,14,0.3,0.0,0.7,0.0,1.0,0.0,0.0
11,16,0.275,0.6,0.125,0.0,0.0,0.0,1.0
11,18,0.25,0.675,0.075,0.0,0.0,0.0,1.0
11,20,0.175,0.725,0.1,0.0,0.0,0.0,1.0
11,22,0.35,0.6,0.05,0.0,0.0,0.0,1.0
11,24,0.35,0.55,0.1,0.0,0.0,0.0,1.0
11,26,0.45,0.525,0.025,0.0,0.0,0.0,1.0
12,0,0.5,0.0,0.5,0.0,1.0,0.0,0.0
12,2,0.175,0.0,0.825,0.0,0.0,1.0,0.0
12,4,0.125,0.0,0.875,0.0,0.0,1.0,0.0
12,6,0.25,0.0,0.75,0.0,0.0,1.0,0.0
12,8,0.1,0.0,0.9,0.0,0.0,1.0,0.0
12,10,0.35,0.6,0.05,0.0,0.0,0.0,1.0
12,12,0.3,0.0,0.7,0.0,1.0,0.0,0.0
12,14,0.275,0.625,0.1,0.0,0.0,0.0,1.0
12,16,0.3,0.0,0.7,0.0,1.0,0.0,0.0
12,18,0.325,0.0,0.675,0.0,1.0,0.0,0.0
12,20,0.475,0.0,0.525,0.0,1.0,0.0,0.0
12,22,0.375,0.0,0.625,0.0,1.0,0.0,0.0
12,24,0.25,0.0,0.75,0.0,1.0,0.0,0.0
12,26,0.35,0.0,0.65,0.0,1.0,0.0,0.0
13,0,0.275,0.0,0.725,0.0,0.0,1.0,0.0
13,2,0.0,0.775,0.225,1.0,0.0,0.0,0.0
13,4,0.325,0.0,0.675,0.0,1.0,0.0,0.0
13,6,0.4,0.0,0.6,0.0,1.0,0.0,0.0
13,8,0.0,0.875,0.125,1.0,0.0,0.0,0.0
13,10,0.225,0.0,0.775,0.0,1.0,0.0,0.0
13,12,0.35,0.0,0.65,0.0,1.0,0.0,0.0
13,14,0.375,0.0,0.625,0.0,1.0,0.0,0.0
13,16,0.275,0.0,0.725,0.0,1.0,0.0,0.0
13,18,0.0,0.925,0.075,1.0,0.0,0.0,0.0
13,20,0.0,0.85,0.15,1.0,0.0,0.0,0.0
13,22,0.0,0.875,0.125,1.0,0.0,0.0,0.0
13,24,0.0,0.925,0.075,1.0,0.0,0.0,0.0
13,26,0.0,0.85,0.15,1.0,0.0,0.0,0.0
14,0,0.25,0.7,0.05,0.0,0.0,0.0,1.0
14,2,0.0,0.95,0.05,1.0,0.0,0.0,0.0
14,4,0.45,0.0,0.55,0.0,1.0,0.0,0.0
14,6,0.0,0.85,0.15,1.0,0.0,0.0,0.0
14,8,0.375,0.0,0.625,0.0,1.0,0.0,0.0
14,10,0.525,0.0,0.475,0.0,1.0,0.0,0.0
14,12,0.4,0.0,0.6,0.0,1.0,0.0,0.0
14,14,0.0,0.95,0.05,1.0,0.0,0.0,0.0
14,16,0.4,0.0,0.6,0.0,1.0,0.0,0.0
14,18,0.0,0.775,0.225,1.0,0.0,0.0,0.0
14,20,0.0,0.9,0.1,1.0,0.0,0.0,0.0
14,22,0.35,0.0,0.65,0.0,1.0,0.0,0.0
14,24,0.35,0.0,0.65,0.0,1.0,0.0,0.0
14,26,0.525,0.0,0.475,0.0,1.0,0.0,0.0
15,0,0.3,0.6,0.1,0.002362470469119136,0.0,0.0,0.9976375295308809
15,2,0.2,0.0,0.8,0.0,0.0,1.0,0.0
15,4,0.3,0.65,0.05,0.0,0.0,0.0,1.0
15,6,0.35,0.0,0.65,0.0,1.0,0.0,0.0
15,8,0.525,0.4,0.075,0.0,0.0,0.0,1.0
15,10,0.225,0.7,0.075,0.0,0.0,0.0,1.0
15,12,0.125,0.775,0.1,0.0,0.0,0.0,1.0
15,14,0.275,0.65,0.075,0.0,0.0,0.0,1.0
15,16,0.25,0.65,0.1,0.0,0.0,0.0,1.0
15,18,0.3,0.625,0.075,0.0,0.0,0.0,1.0
15,20,0.1,0.775,0.125,0.0,0.0,0.0,1.0
15,22,0.275,0.65,0.075,0.0,0.0,0.0,1.0
15,24,0.175,0.7,0.125,0.0,0.0,0.0,1.0
15,26,0.2,0.7,0.1,0.0,0.0,0.0,1.0
16,0,0.275,0.675,0.05,0.0,0.0,0.0013119055428009183,0.9986880944571991
16,2,0.425,0.0,0.575,0.0,1.0,0.0,0.0
16,4,0.2,0.0,0.8,0.0,0.0,1.0,0.0
16,6,0.325,0.625,0.05,0.0,0.0,0.0,1.0
16,8,0.375,0.55,0.075,0.0,0.0,0.0,1.0
16,10,0.4,0.0,0.6,0.0,1.0,0.0,0.0
16,12,0.4,0.0,0.6,0.0,1.0,0.0,0.0
16,14,0.375,0.0,0.625,0.0,1.0,0.0,0.0
16,16,0.45,0.0,0.55,0.0,1.0,0.0,0.0
16,18,0.375,0.0,0.625,0.0,1.0,0.0,0.0
16,20,0.3,0.0,0.7,0.0,1.0,0.0,0.0
16,22,0.525,0.0,0.475,0.0,1.0,0.0,0.0
16,24,0.325,0.0,0.675,0.0,1.0,0.0,0.0
16,26,0.4,0.0,0.6,0.0,1.0,0.0,0.0
17,0,0.375,0.0,0.625,0.0,1.0,0.0,0.0
17,2,0.0,0.875,0.125,1.0,0.0,0.0,0.0
17,4,0.15,0.0,0.85,0.0,0.0,1.0,0.0
17,6,0.3,0.575,0.125,0.0,3.401360544217687E-4,0.0,0.9996598639455783
17,8,0.15,0.0,0.85,0.0,0.0,1.0,0.0
17,10,0.3,0.0,0.7,0.0,0.0,1.0,0.0
17,12,0.125,0.0,0.875,0.0,0.0,1.0,0.0
17,14,0.2,0.0,0.8,0.0,0.0,1.0,0.0
17,16,0.25,0.0,0.75,0.0,0.0,1.0,0.0
17,18,0.2,0.0,0.8,0.0,0.0,1.0,0.0
17,20,0.125,0.0,0.875,0.0,0.0,1.0,0.0
17,22,0.2,0.0,0.8,0.0,0.0,1.0,0.0
17,24,0.175,0.0,0.825,0.0,0.0,1.0,0.0
17,26,0.15,0.0,0.85,0.0,0.0,1.0,0.0
18,0,0.15,0.0,0.85,0.0,0.0,1.0,0.0
18,2,0.0,0.725,0.275,1.0,0.0,0.0,0.0
18,4,0.2,0.0,0.8,0.0,0.0,1.0,0.0
18,6,0.45,0.0,0.55,0.0,1.0,0.0,0.0
18,8,0.125,0.0,0.875,0.0,0.0,1.0,0.0
18,10,0.275,0.675,0.05,0.0,0.0,0.0,1.0
18,12,0.375,0.55,0.075,0.0,0.0,0.0,1.0
18,14,0.35,0.5,0.15,0.0,0.0,0.0,1.0
18,16,0.25,0.7,0.05,0.0,0.0,0.0,1.0
18,18,0.275,0.675,0.05,0.0,0.0,0.0,1.0
18,20,0.35,0.6,0.05,0.0,0.0,0.0,1.0
18,22,0.225,0.625,0.15,0.0,0.0,0.0,1.0
18,24,0.225,0.725,0.05,0.0,0.0,0.0,1.0
18,26,0.275,0.675,0.05,0.0,0.0,0.0,1.0
19,0,0.325,0.6,0.075,0.0,0.0,3.33889816360601E-4,0.9996661101836394
19,2,0.35,0.0,0.65,0.0,1.0,0.0,0.0
19,4,0.475,0.475,0.05,0.0,0.0,0.0,1.0
19,6,0.225,0.65,0.125,0.0,0.0,0.0,1.0
19,8,0.225,0.0,0.775,0.0,0.0,1.0,0.0
19,10,0.325,0.0,0.675,0.0,0.0,1.0,0.0
19,12,0.3,0.0,0.7,0.0,0.0,1.0,0.0
19,14,0.25,0.0,0.75,0.0,0.0,1.0,0.0
19,16,0.0,0.825,0.175,1.0,0.0,0.0,0.0
19,18,0.2,0.725,0.075,3.093102381688834E-4,0.0,0.0,0.9996906897618311
19,20,0.2,0.625,0.175,0.0013386880856760374,0.0,0.0,0.998661311914324
19,22,0.4,0.525,0.075,0.002763385146804836,0.0,0.0,0.9972366148531951
19,24,0.25,0.675,0.075,0.0013582342954159593,0.0,0.0,0.9986417657045841
19,26,0.225,0.675,0.1,3.2776138970829236E-4,0.0,0.0,0.9996722386102918
20,0,0.2,0.0,0.8,0.0,0.0,1.0,0.0
20,2,0.275,0.625,0.1,0.0,0.0,0.0,1.0
20,4,0.25,0.65,0.1,0.0,0.0,0.0,1.0
20,6,0.525,0.0,0.475,0.0,1.0,0.0,0.0
20,8,0.575,0.0,0.425,0.0,1.0,0.0,0.0
20,10,0.3,0.0,0.7,0.0,1.0,0.0,0.0
20,12,0.2,0.0,0.8,0.0,1.0,0.0,0.0
20,14,0.425,0.0,0.575,0.0,1.0,0.0,0.0
20,16,0.275,0.0,0.725,0.0,1.0,0.0,0.0
20,18,0.425,0.0,0.575,0.0,1.0,0.0,0.0
20,20,0.375,0.0,0.625,0.0,1.0,0.0,0.0
20,22,0.25,0.0,0.75,0.0,1.0,0.0,0.0
20,24,0.475,0.0,0.525,0.0,1.0,0.0,0.0
20,26,0.375,0.0,0.625,0.0,1.0,0.0,0.0
21,0,0.0,0.775,0.225,0.9998370929719992,0.0,0.0,1.629070280008433E-4
21,2,0.425,0.0,0.575,0.0,1.0,0.0,0.0
21,4,0.45,0.0,0.55,0.0,1.0,0.0,0.0
21,6,0.15,0.675,0.175,0.0,0.0,0.0,1.0
21,8,0.425,0.5,0.075,0.0,0.0,0.0,1.0
21,10,0.25,0.0,0.75,0.0,0.0,1.0,0.0
21,12,0.275,0.675,0.05,0.0,0.0,0.0,1.0
21,14,0.45,0.475,0.075,0.0,0.0,0.0,1.0
21,16,0.35,0.55,0.1,0.0,0.0,0.0,1.0
21,18,0.35,0.625,0.025,0.0,0.0,0.0,1.0
21,20,0.3,0.55,0.15,0.0,0.0,0.0,1.0
21,22,0.35,0.65,0.0,0.0,0.0,0.0,1.0
21,24,0.325,0.55,0.125,0.0,0.0,0.0,1.0
21,26,0.25,0.65,0.1,0.0,0.0,0.0,1.0
22,0,0.375,0.0,0.625,0.0,1.0,0.0,0.0
22,2,0.275,0.575,0.15,0.0,0.0,0.0,1.0
22,4,0.0,0.8,0.2,1.0,0.0,0.0,0.0
22,6,0.425,0.0,0.575,0.0,1.0,0.0,0.0
22,8,0.25,0.625,0.125,0.0,0.0,3.4578146611341634E-4,0.9996542185338866
22,10,0.225,0.75,0.025,0.0,0.0,3.0731407498463427E-4,0.9996926859250154
22,12,0.35,0.55,0.1,0.0,0.0,0.0,1.0
22,14,0.375,0.45,0.175,0.0,0.0,0.0011389521640091116,0.9988610478359908
22,16,0.325,0.525,0.15,0.0,0.0,0.0010660980810234541,0.9989339019189766
22,18,0.25,0.65,0.1,0.0,0.0,3.061849357011635E-4,0.9996938150642989
22,20,0.35,0.575,0.075,0.0,0.0,3.360215053763441E-4,0.9996639784946236
22,22,0.325,0.625,0.05,0.0,0.0,9.548058561425843E-4,0.9990451941438574
22,24,0.175,0.75,0.075,0.0,0.0,2.990430622009569E-4,0.999700956937799
22,26,0.3,0.625,0.075,0.0,0.0,6.637902422834385E-4,0.9993362097577165
23,0,0.475,0.0,0.525,0.0,1.0,0.0,0.0
23,2,0.0,0.85,0.15,1.0,0.0,0.0,0.0
23,4,0.175,0.0,0.825,0.0,0.0,1.0,0.0
23,6,0.0,0.875,0.125,1.0,0.0,0.0,0.0
23,8,0.55,0.0,0.45,0.0,1.0,0.0,0.0
23,10,0.4,0.525,0.075,0.0,7.393715341959334E-4,0.0,0.9992606284658041
23,12,0.3,0.0,0.7,0.0,1.0,0.0,0.0
23,14,0.4,0.0,0.6,0.0,1.0,0.0,0.0
23,16,0.3,0.0,0.7,0.0,1.0,0.0,0.0
23,18,0.35,0.0,0.65,0.0,1.0,0.0,0.0
23,20,0.3,0.0,0.7,0.0,1.0,0.0,0.0
23,22,0.325,0.0,0.675,0.0,1.0,0.0,0.0
23,24,0.35,0.0,0.65,0.0,1.0,0.0,0.0
23,26,0.475,0.0,0.525,0.0,1.0,0.0,0.0
24,0,0.0,0.875,0.125,1.0,0.0,0.0,0.0
24,2,0.475,0.0,0.525,0.0,1.0,0.0,0.0
24,4,0.2,0.0,0.8,0.0,0.0,1.0,0.0
24,6,0.0,0.8,0.2,1.0,0.0,0.0,0.0
24,8,0.0,0.725,0.275,1.0,0.0,0.0,0.0
24,10,0.0,0.85,0.15,1.0,0.0,0.0,0.0
24,12,0.0,0.925,0.075,1.0,0.0,0.0,0.0
24,14,0.35,0.525,0.125,0.0,0.0,0.0,1.0
24,16,0.375,0.6,0.025,0.0,0.0,0.0,1.0
24,18,0.375,0.5,0.125,0.0,0.0,0.0,1.0
24,20,0.4,0.525,0.075,0.0,0.0,0.0,1.0
24,22,0.325,0.6,0.075,0.0,0.0,0.0,1.0
24,24,0.45,0.55,0.0,0.0,0.0,0.0,1.0
24,26,0.175,0.7,0.125,0.0,0.0,0.0,1.0
25,0,0.45,0.0,0.55,0.0,1.0,0.0,0.0
25,2,0.4,0.0,0.6,0.0,1.0,0.0,0.0
25,4,0.375,0.0,0.625,0.0,1.0,0.0,0.0
25,6,0.35,0.5,0.15,0.0,0.0,0.0,1.0
25,8,0.4,0.525,0.075,0.0,0.0,0.0,1.0
25,10,0.3,0.65,0.05,0.0,0.0,0.0,1.0
25,12,0.425,0.0,0.575,0.0,1.0,0.0,0.0
25,14,0.2,0.7,0.1,0.0,0.0,0.0,1.0
25,16,0.225,0.7,0.075,0.0,0.0,0.0,1.0
25,18,0.4,0.0,0.6,0.0,1.0,0.0,0.0
25,20,0.375,0.0,0.625,0.0,1.0,0.0,0.0
25,22,0.5,0.0,0.5,0.0,1.0,0.0,0.0
25,24,0.5,0.0,0.5,0.0,1.0,0.0,0.0
25,26,0.425,0.0,0.575,0.0,1.0,0.0,0.0
26,0,0.275,0.0,0.725,0.0,0.0,1.0,0.0
26,2,0.325,0.6,0.075,0.0,0.0,0.0,1.0
26,4,0.325,0.0,0.675,0.0,1.0,0.0,0.0
26,6,0.325,0.0,0.675,0.0,1.0,0.0,0.0
26,8,0.475,0.0,0.525,0.0,1.0,0.0,0.0
26,10,0.45,0.0,0.55,0.0,1.0,0.0,0.0
26,12,0.35,0.6,0.05,0.0,3.4317089910775565E-4,0.0,0.9996568291008923
26,14,0.475,0.0,0.525,0.0,1.0,0.0,0.0
26,16,0.4,0.0,0.6,0.0,1.0,0.0,0.0
26,18,0.35,0.0,0.65,0.0,1.0,0.0,0.0
26,20,0.325,0.0,0.675,0.0,1.0,0.0,0.0
26,22,0.4,0.0,0.6,0.0,1.0,0.0,0.0
26,24,0.45,0.0,0.55,0.0,1.0,0.0,0.0
26,26,0.4,0.0,0.6,0.0,1.0,0.0,0.0
27,0,0.375,0.0,0.625,0.0,1.0,0.0,0.0
27,2,0.2,0.0,0.8,0.0,0.0,1.0,0.0
27,4,0.25,0.0,0.75,0.0,1.0,0.0,0.0
27,6,0.3,0.0,0.7,0.0,1.0,0.0,0.0
27,8,0.35,0.0,0.65,0.0,1.0,0.0,0.0
27,10,0.4,0.0,0.6,0.0,1.0,0.0,0.0
27,12,0.375,0.0,0.625,0.0,1.0,0.0,0.0
27,14,0.275,0.6,0.125,0.0,0.0,0.0,1.0
27,16,0.3,0.525,0.175,0.0,0.0,0.0,1.0
27,18,0.225,0.7,0.075,0.0,0.0,0.0,1.0
27,20,0.25,0.625,0.125,0.0,0.0,0.0,1.0
27,22,0.325,0.625,0.05,0.0,0.0,0.0,1.0
27,24,0.25,0.75,0.0,0.0,0.0,0.0,1.0
27,26,0.3,0.575,0.125,0.0,0.0,0.0,1.0
28,0,0.3,0.0,0.7,0.0,0.0,1.0,0.0
28,2,0.0,0.825,0.175,1.0,0.0,0.0,0.0
28,4,0.0,0.9,0.1,1.0,0.0,0.0,0.0
28,6,0.275,0.0,0.725,0.0,0.0,1.0,0.0
28,8,0.3,0.625,0.075,0.0,0.0,0.0,1.0
28,10,0.275,0.0,0.725,0.0,0.0,1.0,0.0
28,12,0.225,0.0,0.775,0.0,0.0,1.0,0.0
28,14,0.175,0.0,0.825,0.0,0.0,1.0,0.0
28,16,0.15,0.0,0.85,0.0,0.0,1.0,0.0
28,18,0.275,0.0,0.725,0.0,0.0,1.0,0.0
28,20,0.2,0.0,0.8,0.0,0.0,1.0,0.0
28,22,0.15,0.0,0.85,0.0,0.0,1.0,0.0
28,24,0.225,0.0,0.775,0.0,0.0,1.0,0.0
28,26,0.225,0.0,0.775,0.0,0.0,1.0,0.0
29,0,0.375,0.55,0.075,0.0,0.0,0.0016874789065136687,0.9983125210934863
29,2,0.375,0.55,0.075,0.0,0.0,0.0,1.0
29,4,0.075,0.0,0.925,0.0,0.0,1.0,0.0
29,6,0.375,0.575,0.05,0.0,0.0,0.0,1.0
29,8,0.225,0.65,0.125,0.0,3.2499187520311994E-4,0.0,0.9996750081247969
29,10,0.35,0.525,0.125,0.0,0.0,0.0,1.0
29,12,0.3,0.6,0.1,0.0,0.0,0.0,1.0
29,14,0.325,0.6,0.075,0.0,0.0,0.0,1.0
